ID Cliente	Zona	Pa√≠	Tipo de producto	Canal de venta	Prioridad	Fecha pedido	ID Pedido	Fecha env√≠	Unidades	Precio Unitario	Coste unitario	Importe venta total	Importe Coste total
C722	Europa	Ukraine	Material de oficina	Offline	Cr√≠tic	44345	745095622	44356	6704	651,21	524,96	4365711,84	3519331,84
C723	Asia	Cambodia	Dom√©stic	Online	Cr√≠tic	43963	745633351	43970	3221	668,27	502,54	2152497,67	1618681,34
C724	Europa	Bosnia and Herzegovina	Ropa	Offline	Cr√≠tic	44305	745765960	44341	9115	109,28	35,84	996087,2	326681,6
C725	Asia	Philippines	Verduras	Online	Media	44709	745996844	44720	639	154,06	90,93	98444,34	58104,27
C726	Asia	Japan	Snacks	Offline	Alta	44660	747025954	44672	6079	152,58	97,44	927533,82	592337,76
C727	Asia	Turkmenistan	Ropa	Offline	Alta	44311	749748504	44315	754	109,28	35,84	82397,12	27023,36
C728	Europa	Andorra	Verduras	Offline	Media	43963	749981534	43980	2012	154,06	90,93	309968,72	182951,16
C729	¡frica	Kenya	Alimento infantil	Online	Baja	44584	750512397	44601	4232	255,28	159,42	1080344,96	674665,44
C73	¡frica	Nigeria	Dom√©stic	Offline	Media	44614	155918586	44625	4025	668,27	502,54	2689786,75	2022723,5
C730	¡frica	Mozambique	Ropa	Online	Alta	44159	751302039	44197	3826	109,28	35,84	418105,28	137123,84
C731	Australia y Ocean√≠	Solomon Islands	Snacks	Offline	Alta	44472	754117715	44518	4236	152,58	97,44	646328,88	412755,84
C732	¡frica	Democratic Republic of the Congo	Cosm√©tico	Online	Alta	44323	755614173	44348	936	437,2	263,33	409219,2	246476,88
C733	¡frica	Uganda	Ropa	Offline	Baja	44223	755752360	44270	6431	109,28	35,84	702779,68	230487,04
C734	Europa	Albania	Material de oficina	Online	Alta	44833	760131013	44877	5257	651,21	524,96	3423410,97	2759714,72
C735	Australia y Ocean√≠	Samoa 	Cereales	Online	Cr√≠tic	44348	760907781	44388	8981	205,7	117,11	1847391,7	1051764,91
C736	Asia	Indonesia	Verduras	Online	Alta	44243	763501155	44262	1201	154,06	90,93	185026,06	109206,93
C737	¡frica	South Africa	Snacks	Offline	Baja	44573	765228068	44579	2549	152,58	97,44	388926,42	248374,56
C738	¡frica	Malawi	Cereales	Online	Baja	44496	765423762	44536	5684	205,7	117,11	1169198,8	665653,24
C739	Europa	United Kingdom	Ropa	Online	Baja	43841	765571820	43884	300	109,28	35,84	32784	10752
C74	Asia	Thailand	Material de oficina	Online	Media	44264	156183803	44303	6674	651,21	524,96	4346175,54	3503583,04
C740	Centroam√©rica y Carib	Jamaica	Alimento infantil	Online	Alta	44668	765843474	44673	8119	255,28	159,42	2072618,32	1294330,98
C741	Asia	Nepal	Material de oficina	Offline	Media	44490	766228854	44495	7898	651,21	524,96	5143256,58	4146134,08
C742	¡frica	Mali	Alimento infantil	Online	Cr√≠tic	44094	766409099	44126	421	255,28	159,42	107472,88	67115,82
C743	Asia	China	Alimento infantil	Online	Alta	43897	770169770	43911	3506	255,28	159,42	895011,68	558926,52
C744	¡frica	Togo	Cuidado personal	Online	Baja	44458	772660577	44502	7002	81,73	56,67	572273,46	396803,34
C745	Australia y Ocean√≠	Solomon Islands	Dom√©stic	Offline	Alta	43877	772954547	43877	7790	668,27	502,54	5205823,3	3914786,6
C746	¡frica	Central African Republic	Frutas	Offline	Cr√≠tic	44573	774712789	44602	4779	9,33	6,92	44588,07	33070,68
C747	¡frica	Swaziland	Cosm√©tico	Online	Baja	44418	775119197	44428	3912	437,2	263,33	1710326,4	1030146,96
C748	¡frica	United Arab Emirates	Cereales	Online	Media	44558	776895892	44598	3164	205,7	117,11	650834,8	370536,04
C749	Australia y Ocean√≠	Fiji	Bebida	Offline	Baja	44724	777065837	44724	7538	47,45	31,79	357678,1	239633,02
C75	Asia	Taiwan	Frutas	Offline	Alta	44090	160264194	44101	5685	9,33	6,92	53041,05	39340,2
C750	¡frica	Swaziland	Cosm√©tico	Offline	Cr√≠tic	44792	778371751	44831	4071	437,2	263,33	1779841,2	1072016,43
C751	Europa	Vatican City	Verduras	Offline	Alta	44262	778528392	44303	6830	154,06	90,93	1052229,8	621051,9
C752	Asia	Thailand	Bebida	Online	Baja	44870	778540408	44872	1915	47,45	31,79	90866,75	60877,85
C753	Europa	Georgia	Verduras	Online	Alta	44846	778919780	44858	2454	154,06	90,93	378063,24	223142,22
C754	¡frica	Guinea-Bissau	Snacks	Online	Baja	44651	779882800	44670	3610	152,58	97,44	550813,8	351758,4
C755	Europa	Estonia	Snacks	Online	Baja	44375	780243289	44386	7573	152,58	97,44	1155488,34	737913,12
C756	¡frica	Swaziland	Cosm√©tico	Offline	Alta	44253	781385266	44293	8569	437,2	263,33	3746366,8	2256474,77
C757	Centroam√©rica y Carib	Trinidad and Tobago	Cosm√©tico	Online	Cr√≠tic	44144	781615293	44189	7852	437,2	263,33	3432894,4	2067667,16
C758	¡frica	Ghana	Dom√©stic	Online	Media	44055	782047021	44083	8707	668,27	502,54	5818626,89	4375615,78
C759	¡frica	Djibouti	Ropa	Online	Alta	44661	782261168	44693	1454	109,28	35,84	158893,12	52111,36
C76	Asia	India	Verduras	Online	Baja	44717	162085092	44717	4033	154,06	90,93	621323,98	366720,69
C760	Australia y Ocean√≠	New Zealand	Cereales	Offline	Cr√≠tic	44696	782701051	44705	8439	205,7	117,11	1735902,3	988291,29
C761	¡frica	Syria	Cuidado personal	Offline	Baja	44609	782725942	44613	9043	81,73	56,67	739084,39	512466,81
C762	Europa	Albania	Ropa	Online	Alta	43947	783052527	43970	4677	109,28	35,84	511102,56	167623,68
C763	Asia	Taiwan	Material de oficina	Offline	Cr√≠tic	43975	783119904	43983	3783	651,21	524,96	2463527,43	1985923,68
C764	¡frica	Ethiopia	Bebida	Offline	Media	44014	784411656	44033	6836	47,45	31,79	324368,2	217316,44
C765	Europa	United Kingdom	Snacks	Offline	Media	44054	785446774	44054	1340	152,58	97,44	204457,2	130569,6
C766	¡frica	Cape Verde	Material de oficina	Offline	Baja	44232	785507714	44243	6830	651,21	524,96	4447764,3	3585476,8
C767	¡frica	Tanzania	Alimento infantil	Online	Media	44310	788453423	44360	9876	255,28	159,42	2521145,28	1574431,92
C768	Centroam√©rica y Carib	Trinidad and Tobago	Snacks	Online	Alta	44197	788564145	44223	9074	152,58	97,44	1384510,92	884170,56
C769	¡frica	Togo	Cereales	Offline	Alta	44470	788813054	44509	55	205,7	117,11	11313,5	6441,05
C77	Europa	Romania	Bebida	Offline	Baja	44310	162165772	44324	1723	47,45	31,79	81756,35	54774,17
C770	Europa	Montenegro	Dom√©stic	Online	Alta	44811	790897452	44812	480	668,27	502,54	320769,6	241219,2
C771	Europa	Russia	Ropa	Offline	Media	44523	791445052	44536	5042	109,28	35,84	550989,76	180705,28
C772	Asia	Nepal	Cereales	Offline	Media	44103	791869914	44142	464	205,7	117,11	95444,8	54339,04
C773	¡frica	Kenya	Dom√©stic	Online	Alta	44716	792240703	44745	501	668,27	502,54	334803,27	251772,54
C774	¡frica	Zimbabwe	Alimento infantil	Online	Cr√≠tic	44541	795363223	44542	940	255,28	159,42	239963,2	149854,8
C775	¡frica	Turkey	Bebida	Offline	Alta	44515	797990500	44522	4596	47,45	31,79	218080,2	146106,84
C776	Europa	Portugal	Bebida	Online	Media	44678	800797164	44692	6320	47,45	31,79	299884	200912,8
C777	Centroam√©rica y Carib	Costa Rica	Dom√©stic	Online	Media	44692	803057515	44721	7991	668,27	502,54	5340145,57	4015797,14
C778	Norteam√©ric	Canada	Material de oficina	Online	Media	44370	803608977	44388	3520	651,21	524,96	2292259,2	1847859,2
C779	Centroam√©rica y Carib	Trinidad and Tobago	Dom√©stic	Online	Media	44190	803983628	44229	3850	668,27	502,54	2572839,5	1934779
C78	Australia y Ocean√≠	East Timor	Cosm√©tico	Online	Baja	44309	162745130	44332	790	437,2	263,33	345388	208030,7
C780	¡frica	Iran	C√°rnico	Online	Baja	44780	804405486	44792	1954	421,89	364,69	824373,06	712604,26
C781	¡frica	Burundi	Material de oficina	Online	Baja	44302	805413138	44347	7837	651,21	524,96	5103532,77	4114111,52
C782	¡frica	Cameroon	Cosm√©tico	Offline	Alta	44199	805596816	44209	3535	437,2	263,33	1545502	930871,55
C783	Asia	Maldives	Cosm√©tico	Offline	Baja	44493	807425868	44510	8116	437,2	263,33	3548315,2	2137186,28
C784	Centroam√©rica y Carib	Nicaragua	Cereales	Offline	Cr√≠tic	44311	809267795	44350	2678	205,7	117,11	550864,6	313620,58
C785	Europa	Ukraine	Alimento infantil	Offline	Alta	44491	809394824	44527	5351	255,28	159,42	1366003,28	853056,42
C786	¡frica	Madagascar	Cuidado personal	Online	Cr√≠tic	43930	809850156	43965	6297	81,73	56,67	514653,81	356850,99
C787	Australia y Ocean√≠	Australia	Ropa	Online	Media	44282	810342395	44330	2707	109,28	35,84	295820,96	97018,88
C788	¡frica	Somalia	Bebida	Online	Media	44218	812408769	44219	3805	47,45	31,79	180547,25	120960,95
C789	Europa	San Marino	Snacks	Offline	Alta	44117	813131034	44126	5846	152,58	97,44	891982,68	569634,24
C79	Europa	Bosnia and Herzegovina	Cereales	Online	Baja	44740	164705932	44779	303	205,7	117,11	62327,1	35484,33
C790	¡frica	Turkey	Snacks	Offline	Cr√≠tic	44510	813249909	44510	7117	152,58	97,44	1085911,86	693480,48
C791	Centroam√©rica y Carib	Grenada	C√°rnico	Online	Alta	44504	814142549	44545	2934	421,89	364,69	1237825,26	1070000,46
C792	Europa	Lithuania	Cereales	Offline	Baja	44402	814168298	44411	647	205,7	117,11	133087,9	75770,17
C793	Australia y Ocean√≠	Papua New Guinea	Bebida	Online	Alta	44127	814475572	44151	4635	47,45	31,79	219930,75	147346,65
C794	Europa	Serbia	Cereales	Online	Alta	44796	816709744	44811	1309	205,7	117,11	269261,3	153296,99
C795	Europa	Ukraine	Snacks	Offline	Media	44017	819012153	44019	4112	152,58	97,44	627408,96	400673,28
C796	Norteam√©ric	Greenland	Bebida	Offline	Cr√≠tic	44766	819393670	44785	8517	47,45	31,79	404131,65	270755,43
C797	Europa	Lithuania	Dom√©stic	Offline	Baja	44423	819947707	44459	7030	668,27	502,54	4697938,1	3532856,2
C798	¡frica	South Sudan	Cuidado personal	Offline	Baja	44691	821671187	44727	4185	81,73	56,67	342040,05	237163,95
C799	Asia	Maldives	Ropa	Online	Cr√≠tic	44811	821956574	44853	1552	109,28	35,84	169602,56	55623,68
C8	¡frica	Tunisia 	Cosm√©tico	Offline	Media	43911	111432111	43958	8319	437,2	263,33	3637066,8	2190642,27
C80	Europa	Ireland	Cuidado personal	Offline	Baja	44726	166689908	44759	1359	81,73	56,67	111071,07	77014,53
C800	Asia	Kazakhstan	Dom√©stic	Offline	Media	44168	821989190	44208	2728	668,27	502,54	1823040,56	1370929,12
C801	¡frica	Kuwait	Cosm√©tico	Online	Baja	43863	823380076	43866	8343	437,2	263,33	3647559,6	2196962,19
C802	¡frica	Rwanda	Cuidado personal	Offline	Alta	44097	824643075	44117	1058	81,73	56,67	86470,34	59956,86
C803	¡frica	Cameroon	Cuidado personal	Offline	Cr√≠tic	44699	824894130	44715	566	81,73	56,67	46259,18	32075,22
C804	Europa	Czech Republic	C√°rnico	Offline	Cr√≠tic	44598	824964940	44626	8591	421,89	364,69	3624456,99	3133051,79
C805	¡frica	Equatorial Guinea	Dom√©stic	Offline	Cr√≠tic	44436	825884616	44472	3887	668,27	502,54	2597565,49	1953372,98
C806	¡frica	Liberia	Frutas	Online	Cr√≠tic	43960	827825677	43987	7240	9,33	6,92	67549,2	50100,8
C807	¡frica	The Gambia	Cuidado personal	Online	Alta	44628	828239381	44661	6468	81,73	56,67	528629,64	366541,56
C808	¡frica	Liberia	Cuidado personal	Online	Media	43869	828250110	43912	1419	81,73	56,67	115974,87	80414,73
C809	Europa	Monaco	Material de oficina	Offline	Media	43958	829201543	43997	8974	651,21	524,96	5843958,54	4710991,04
C81	Europa	Croatia	Dom√©stic	Online	Baja	44062	167170989	44079	2089	668,27	502,54	1396016,03	1049806,06
C810	Asia	Thailand	Snacks	Offline	Alta	44182	829356038	44196	8043	152,58	97,44	1227200,94	783709,92
C811	¡frica	Cape Verde	Bebida	Offline	Cr√≠tic	44501	829667174	44551	4569	47,45	31,79	216799,05	145248,51
C812	¡frica	Rwanda	Frutas	Offline	Media	43973	830754220	44014	6526	9,33	6,92	60887,58	45159,92
C813	¡frica	Chad	Cuidado personal	Offline	Media	44418	832186305	44440	8917	81,73	56,67	728786,41	505326,39
C814	¡frica	Turkey	Cuidado personal	Online	Baja	44666	834741485	44704	8781	81,73	56,67	717671,13	497619,27
C815	¡frica	Tanzania	Ropa	Online	Cr√≠tic	44219	837511670	44244	183	109,28	35,84	19998,24	6558,72
C816	¡frica	Togo	Cuidado personal	Online	Media	44812	838085019	44843	9222	81,73	56,67	753714,06	522610,74
C817	Australia y Ocean√≠	Marshall Islands	C√°rnico	Offline	Alta	44674	838858354	44716	9029	421,89	364,69	3809244,81	3292786,01
C818	Centroam√©rica y Carib	Cuba	Dom√©stic	Online	Baja	44269	839142024	44276	4765	668,27	502,54	3184306,55	2394603,1
C819	¡frica	Guinea-Bissau	Material de oficina	Online	Baja	44728	839443290	44744	8621	651,21	524,96	5614081,41	4525680,16
C82	¡frica	Iraq	Alimento infantil	Online	Baja	44779	167209184	44795	2653	255,28	159,42	677257,84	422941,26
C820	Europa	Georgia	Bebida	Online	Alta	44199	840668952	44219	4822	47,45	31,79	228803,9	153291,38
C821	Centroam√©rica y Carib	The Bahamas	Frutas	Offline	Alta	44629	842362391	44635	4622	9,33	6,92	43123,26	31984,24
C822	Europa	Ukraine	Frutas	Offline	Cr√≠tic	43937	842967498	43968	1308	9,33	6,92	12203,64	9051,36
C823	¡frica	Djibouti	Cereales	Online	Cr√≠tic	43843	844765651	43875	5197	205,7	117,11	1069022,9	608620,67
C824	Centroam√©rica y Carib	Honduras	Material de oficina	Offline	Cr√≠tic	44124	846113622	44140	8637	651,21	524,96	5624500,77	4534079,52
C825	Australia y Ocean√≠	Palau	Cereales	Online	Cr√≠tic	44184	846193444	44209	1008	205,7	117,11	207345,6	118046,88
C826	Europa	Portugal	Dom√©stic	Offline	Baja	44617	847659862	44631	3723	668,27	502,54	2487969,21	1870956,42
C827	¡frica	Iraq	Alimento infantil	Offline	Baja	44597	847923791	44626	5222	255,28	159,42	1333072,16	832491,24
C828	Asia	Philippines	Verduras	Offline	Baja	44490	848277413	44517	5979	154,06	90,93	921124,74	543670,47
C829	Centroam√©rica y Carib	Barbados	Frutas	Offline	Cr√≠tic	44286	848652064	44289	3501	9,33	6,92	32664,33	24226,92
C83	Europa	Malta	Material de oficina	Online	Cr√≠tic	44354	167247378	44399	245	651,21	524,96	159546,45	128615,2
C830	¡frica	Mozambique	Cereales	Online	Baja	44123	848969209	44140	7321	205,7	117,11	1505929,7	857362,31
C831	Europa	Vatican City	Frutas	Online	Alta	44805	849058902	44821	4009	9,33	6,92	37403,97	27742,28
C832	¡frica	Kuwait	Snacks	Offline	Alta	44155	849475181	44166	2163	152,58	97,44	330030,54	210762,72
C833	¡frica	Gabon	Alimento infantil	Offline	Cr√≠tic	44837	850827014	44837	7411	255,28	159,42	1891880,08	1181461,62
C834	Asia	Brunei	Ropa	Online	Media	44444	851025712	44491	7417	109,28	35,84	810529,76	265825,28
C835	¡frica	Iran	Frutas	Online	Alta	44369	851287925	44369	6871	9,33	6,92	64106,43	47547,32
C836	Europa	Czech Republic	Cosm√©tico	Offline	Cr√≠tic	44065	851636826	44090	2498	437,2	263,33	1092125,6	657798,34
C837	Australia y Ocean√≠	Nauru	C√°rnico	Offline	Alta	44695	851753556	44719	8053	421,89	364,69	3397480,17	2936848,57
C838	Europa	Monaco	Snacks	Online	Baja	44440	852058255	44450	9321	152,58	97,44	1422198,18	908238,24
C839	Europa	Vatican City	Cereales	Offline	Baja	44236	852918708	44276	9121	205,7	117,11	1876189,7	1068160,31
C84	Europa	Ireland	C√°rnico	Offline	Baja	44587	167788970	44613	4087	421,89	364,69	1724264,43	1490488,03
C840	¡frica	Swaziland	Cuidado personal	Online	Baja	44122	853583896	44150	2300	81,73	56,67	187979	130341
C841	Centroam√©rica y Carib	Barbados	Alimento infantil	Online	Media	44806	853798043	44837	738	255,28	159,42	188396,64	117651,96
C842	Europa	Slovakia	Cuidado personal	Online	Media	44011	854614722	44028	8347	81,73	56,67	682200,31	473024,49
C843	Australia y Ocean√≠	Tuvalu	Alimento infantil	Online	Alta	44306	854919850	44348	6070	255,28	159,42	1549549,6	967679,4
C844	Europa	Austria	Frutas	Offline	Media	44228	855146872	44255	6879	9,33	6,92	64181,07	47602,68
C845	Australia y Ocean√≠	Tonga	Dom√©stic	Online	Alta	44028	859151303	44058	779	668,27	502,54	520582,33	391478,66
C846	Centroam√©rica y Carib	Dominica	Frutas	Online	Baja	44105	859830653	44128	9807	9,33	6,92	91499,31	67864,44
C847	Australia y Ocean√≠	Samoa 	Cosm√©tico	Offline	Alta	44482	860852038	44497	3031	437,2	263,33	1325153,2	798153,23
C848	Australia y Ocean√≠	Kiribati	Verduras	Offline	Alta	44285	861686313	44315	1548	154,06	90,93	238484,88	140759,64
C849	Centroam√©rica y Carib	Panama	Ropa	Offline	Baja	44352	862446343	44381	3489	109,28	35,84	381277,92	125045,76
C85	¡frica	Madagascar	Alimento infantil	Online	Baja	44818	168098819	44846	435	255,28	159,42	111046,8	69347,7
C850	Asia	Uzbekistan	Alimento infantil	Online	Baja	44624	862552344	44662	9014	255,28	159,42	2301093,92	1437011,88
C851	¡frica	Swaziland	Alimento infantil	Online	Cr√≠tic	44667	863238990	44684	5317	255,28	159,42	1357323,76	847636,14
C852	¡frica	Saudi Arabia	Frutas	Online	Alta	44196	863311517	44242	1620	9,33	6,92	15114,6	11210,4
C853	¡frica	Zambia	Material de oficina	Offline	Alta	44635	863350570	44671	4179	651,21	524,96	2721406,59	2193807,84
C854	Norteam√©ric	Greenland	Alimento infantil	Online	Alta	44425	863766849	44442	1280	255,28	159,42	326758,4	204057,6
C855	Asia	Turkmenistan	C√°rnico	Offline	Baja	44763	864822137	44768	8240	421,89	364,69	3476373,6	3005045,6
C856	Centroam√©rica y Carib	El Salvador	Alimento infantil	Offline	Media	43862	865485608	43892	2408	255,28	159,42	614714,24	383883,36
C857	¡frica	Pakistan	Alimento infantil	Offline	Alta	44779	865581738	44786	8163	255,28	159,42	2083850,64	1301345,46
C858	¡frica	Libya	Cuidado personal	Offline	Media	44454	867641246	44475	1917	81,73	56,67	156676,41	108636,39
C859	Asia	Taiwan	Bebida	Offline	Cr√≠tic	44671	868152368	44709	7113	47,45	31,79	337511,85	226122,27
C86	Europa	Austria	Cosm√©tico	Online	Media	44531	169844615	44557	7575	437,2	263,33	3311790	1994724,75
C860	Europa	Macedonia	Bebida	Offline	Baja	44230	868451058	44272	9223	47,45	31,79	437631,35	293199,17
C861	Australia y Ocean√≠	Solomon Islands	Dom√©stic	Offline	Alta	44688	868652760	44690	753	668,27	502,54	503207,31	378412,62
C862	Norteam√©ric	Mexico	Bebida	Offline	Media	44614	869137275	44619	6239	47,45	31,79	296040,55	198337,81
C863	¡frica	Somalia	Cuidado personal	Offline	Alta	44294	869386613	44316	7248	81,73	56,67	592379,04	410744,16
C864	Asia	Taiwan	Frutas	Online	Media	44158	869887864	44197	7379	9,33	6,92	68846,07	51062,68
C865	Centroam√©rica y Carib	Cuba	Dom√©stic	Online	Cr√≠tic	44262	870578372	44291	7261	668,27	502,54	4852308,47	3648942,94
C866	Australia y Ocean√≠	Federated States of Micronesia	Frutas	Offline	Cr√≠tic	44807	871065461	44837	9557	9,33	6,92	89166,81	66134,44
C867	Australia y Ocean√≠	Australia	Dom√©stic	Offline	Alta	44578	871178328	44595	3958	668,27	502,54	2645012,66	1989053,32
C868	Asia	Myanmar	Cereales	Offline	Alta	44592	874854457	44621	2187	205,7	117,11	449865,9	256119,57
C869	Europa	Montenegro	Cereales	Online	Baja	44448	875133836	44492	3001	205,7	117,11	617305,7	351447,11
C87	¡frica	Sierra Leone	Cuidado personal	Offline	Cr√≠tic	43878	170842397	43915	824	81,73	56,67	67345,52	46696,08
C870	¡frica	Nigeria	Ropa	Offline	Media	43892	875811898	43892	7184	109,28	35,84	785067,52	257474,56
C871	Centroam√©rica y Carib	The Bahamas	Verduras	Online	Alta	44381	877616918	44410	2555	154,06	90,93	393623,3	232326,15
C872	¡frica	Ethiopia	Snacks	Offline	Alta	44390	879757964	44410	8961	152,58	97,44	1367269,38	873159,84
C873	Australia y Ocean√≠	Nauru	Verduras	Offline	Alta	44104	879781568	44109	3283	154,06	90,93	505778,98	298523,19
C874	Centroam√©rica y Carib	Haiti	Dom√©stic	Online	Baja	43857	880126607	43884	4433	668,27	502,54	2962440,91	2227759,82
C875	Centroam√©rica y Carib	Antigua and Barbuda 	Snacks	Online	Alta	44649	880257499	44665	8351	152,58	97,44	1274195,58	813721,44
C876	Europa	Slovenia	C√°rnico	Online	Baja	44498	880664765	44518	3013	421,89	364,69	1271154,57	1098810,97
C877	Norteam√©ric	Greenland	Material de oficina	Online	Baja	44177	880710685	44198	3422	651,21	524,96	2228440,62	1796413,12
C878	¡frica	Burundi	Cosm√©tico	Offline	Cr√≠tic	44605	881113231	44620	6615	437,2	263,33	2892078	1741927,95
C879	Europa	Czech Republic	Material de oficina	Offline	Alta	44241	881995141	44279	6660	651,21	524,96	4337058,6	3496233,6
C88	Europa	Netherlands	Material de oficina	Online	Cr√≠tic	44205	172662436	44245	7531	651,21	524,96	4904262,51	3953473,76
C880	¡frica	Equatorial Guinea	Material de oficina	Offline	Media	44819	882565057	44856	9655	651,21	524,96	6287432,55	5068488,8
